FG404,-1.7637,-0.7827
FG411,-1.7637,-0.9665
FG418,-1.7637,-1.1503
FG425,-1.7637,-1.3341
FG43,-1.7637,6.9376
FG433,-1.7637,-1.5179
FG440,-1.7637,-1.7017
FG448,-1.7637,-1.8856
FG455,-1.7637,-2.0694
FG52,-1.7637,6.7538
FG60,-1.7637,6.57
FG69,-1.7637,6.3862
FG78,-1.7637,6.2023
FG87,-1.7637,6.0185
FG9,-1.7637,7.6729
FG96,-1.7637,5.8347
FM105,-1.5799,5.6509
FM114,-1.5799,5.4671
FM122,-1.5799,5.2833
FM131,-1.5799,5.0994
FM140,-1.5799,4.9156
FM149,-1.5799,4.7318
FM158,-1.5799,4.548
FM16,-1.5799,7.4891
FM167,-1.5799,4.3642
FM176,-1.5799,4.1804
FM184,-1.5799,3.9966
FM192,-1.5799,3.8127
FM2,-1.5799,7.8567
FM200,-1.5799,3.6289
FM209,-1.5799,3.4451
FM218,-1.5799,3.2613
FM227,-1.5799,3.0775
FM236,-1.5799,2.8937
FM244,-1.5799,2.7098
FM25,-1.5799,7.3052
FM253,-1.5799,2.526
FM262,-1.5799,2.3422
FM271,-1.5799,2.1584
FM280,-1.5799,1.9746
FM289,-1.5799,1.7908
FM297,-1.5799,1.6069
FM306,-1.5799,1.4231
FM314,-1.5799,1.2393
FM324,-1.5799,1.0555
FM332,-1.5799,0.8717
FM34,-1.5799,7.1214
FM342,-1.5799,0.6879
FM350,-1.5799,0.504
FM360,-1.5799,0.3202
FM367,-1.5799,0.1364
FM374,-1.5799,-0.0474
FM381,-1.5799,-0.2312
FM389,-1.5799,-0.415
FM396,-1.5799,-0.5989
FM404,-1.5799,-0.7827
FM411,-1.5799,-0.9665
FM418,-1.5799,-1.1503
FM425,-1.5799,-1.3341
FM43,-1.5799,6.9376
FM433,-1.5799,-1.5179
FM440,-1.5799,-1.7017
FM448,-1.5799,-1.8856
FM455,-1.5799,-2.0694
FM52,-1.5799,6.7538
FM60,-1.5799,6.57
FM69,-1.5799,6.3862
FM78,-1.5799,6.2023
FM87,-1.5799,6.0185
FM9,-1.5799,7.6729
FM96,-1.5799,5.8347
FU105,-1.396,5.6509
FU114,-1.396,5.4671
FU122,-1.396,5.2833
FU131,-1.396,5.0994
FU140,-1.396,4.9156
FU149,-1.396,4.7318
FU158,-1.396,4.548
FU16,-1.396,7.4891
FU167,-1.396,4.3642
FU176,-1.396,4.1804
FU184,-1.396,3.9966
FU192,-1.396,3.8127
FU2,-1.396,7.8567
FU200,-1.396,3.6289
FU209,-1.396,3.4451
FU218,-1.396,3.2613
FU227,-1.396,3.0775
FU236,-1.396,2.8937
FU244,-1.396,2.7098
FU25,-1.396,7.3052
FU253,-1.396,2.526
FU262,-1.396,2.3422
FU271,-1.396,2.1584
FU280,-1.396,1.9746
FU289,-1.396,1.7908
FU297,-1.396,1.6069
FU306,-1.396,1.4231
FU314,-1.396,1.2393
FU324,-1.396,1.0555
FU332,-1.396,0.8717
FU34,-1.396,7.1214
FU342,-1.396,0.6879
FU350,-1.396,0.504
FU360,-1.396,0.3202
FU367,-1.396,0.1364
FU374,-1.396,-0.0474
FU381,-1.396,-0.2312
FU389,-1.396,-0.415
FU396,-1.396,-0.5989
FU404,-1.396,-0.7827
FU411,-1.396,-0.9665
FU418,-1.396,-1.1503
FU425,-1.396,-1.3341
FU43,-1.396,6.9376
FU433,-1.396,-1.5179
FU440,-1.396,-1.7017
FU448,-1.396,-1.8856
FU455,-1.396,-2.0694
FU52,-1.396,6.7538
FU60,-1.396,6.57
FU69,-1.396,6.3862
FU78,-1.396,6.2023
FU87,-1.396,6.0185
FU9,-1.396,7.6729
FU96,-1.396,5.8347
GC105,-1.2122,5.6509
GC114,-1.2122,5.4671
GC122,-1.2122,5.2833
GC131,-1.2122,5.0994
GC140,-1.2122,4.9156
GC149,-1.2122,4.7318
GC158,-1.2122,4.548
GC16,-1.2122,7.4891
GC167,-1.2122,4.3642
GC176,-1.2122,4.1804
GC184,-1.2122,3.9966
GC192,-1.2122,3.8127
GC2,-1.2122,7.8567
GC200,-1.2122,3.6289
GC209,-1.2122,3.4451
GC218,-1.2122,3.2613
GC227,-1.2122,3.0775
GC236,-1.2122,2.8937
GC244,-1.2122,2.7098
GC25,-1.2122,7.3052
GC253,-1.2122,2.526
GC262,-1.2122,2.3422
GC271,-1.2122,2.1584
GC280,-1.2122,1.9746
GC289,-1.2122,1.7908
GC297,-1.2122,1.6069
GC306,-1.2122,1.4231
GC314,-1.2122,1.2393
GC324,-1.2122,1.0555
GC332,-1.2122,0.8717
GC34,-1.2122,7.1214
GC342,-1.2122,0.6879
GC350,-1.2122,0.504
GC360,-1.2122,0.3202
GC367,-1.2122,0.1364
GC374,-1.2122,-0.0474
GC381,-1.2122,-0.2312
GC389,-1.2122,-0.415
GC396,-1.2122,-0.5989
GC404,-1.2122,-0.7827
GC411,-1.2122,-0.9665
GC418,-1.2122,-1.1503
GC425,-1.2122,-1.3341
GC43,-1.2122,6.9376
GC433,-1.2122,-1.5179
GC440,-1.2122,-1.7017
GC448,-1.2122,-1.8856
GC455,-1.2122,-2.0694
GC52,-1.2122,6.7538
GC60,-1.2122,6.57
GC69,-1.2122,6.3862
GC78,-1.2122,6.2023
GC87,-1.2122,6.0185
GC9,-1.2122,7.6729
GC96,-1.2122,5.8347
GJ105,-1.0284,5.6509
GJ114,-1.0284,5.4671
GJ122,-1.0284,5.2833
GJ131,-1.0284,5.0994
GJ140,-1.0284,4.9156
GJ149,-1.0284,4.7318
GJ158,-1.0284,4.548
GJ16,-1.0284,7.4891
GJ167,-1.0284,4.3642
GJ176,-1.0284,4.1804
GJ184,-1.0284,3.9966
GJ192,-1.0284,3.8127
GJ2,-1.0284,7.8567
GJ200,-1.0284,3.6289
GJ209,-1.0284,3.4451
GJ218,-1.0284,3.2613
GJ227,-1.0284,3.0775
GJ236,-1.0284,2.8937
GJ244,-1.0284,2.7098
GJ25,-1.0284,7.3052
GJ253,-1.0284,2.526
GJ262,-1.0284,2.3422
GJ271,-1.0284,2.1584
GJ280,-1.0284,1.9746
GJ289,-1.0284,1.7908
GJ297,-1.0284,1.6069
GJ306,-1.0284,1.4231
GJ314,-1.0284,1.2393
GJ324,-1.0284,1.0555
GJ332,-1.0284,0.8717
GJ34,-1.0284,7.1214
GJ342,-1.0284,0.6879
GJ350,-1.0284,0.504
GJ360,-1.0284,0.3202
GJ367,-1.0284,0.1364
GJ374,-1.0284,-0.0474
GJ381,-1.0284,-0.2312
GJ389,-1.0284,-0.415
GJ396,-1.0284,-0.5989
GJ404,-1.0284,-0.7827
GJ411,-1.0284,-0.9665
GJ418,-1.0284,-1.1503
GJ425,-1.0284,-1.3341
GJ43,-1.0284,6.9376
GJ433,-1.0284,-1.5179
GJ440,-1.0284,-1.7017
GJ448,-1.0284,-1.8856
GJ455,-1.0284,-2.0694
GJ52,-1.0284,6.7538
GJ60,-1.0284,6.57
GJ69,-1.0284,6.3862
GJ78,-1.0284,6.2023
GJ87,-1.0284,6.0185
GJ9,-1.0284,7.6729
GJ96,-1.0284,5.8347
GP105,-0.8446,5.6509
GP114,-0.8446,5.4671
GP122,-0.8446,5.2833
GP131,-0.8446,5.0994
GP140,-0.8446,4.9156
GP149,-0.8446,4.7318
GP158,-0.8446,4.548
GP16,-0.8446,7.4891
GP167,-0.8446,4.3642
GP176,-0.8446,4.1804
GP184,-0.8446,3.9966
GP192,-0.8446,3.8127
GP2,-0.8446,7.8567
GP200,-0.8446,3.6289
GP209,-0.8446,3.4451
GP218,-0.8446,3.2613
GP227,-0.8446,3.0775
GP236,-0.8446,2.8937
GP244,-0.8446,2.7098
GP25,-0.8446,7.3052
GP253,-0.8446,2.526
GP262,-0.8446,2.3422
GP271,-0.8446,2.1584
GP280,-0.8446,1.9746
GP289,-0.8446,1.7908
GP297,-0.8446,1.6069
GP306,-0.8446,1.4231
GP314,-0.8446,1.2393
GP324,-0.8446,1.0555
GP332,-0.8446,0.8717
GP34,-0.8446,7.1214
GP342,-0.8446,0.6879
GP350,-0.8446,0.504
GP360,-0.8446,0.3202
GP367,-0.8446,0.1364
GP374,-0.8446,-0.0474
GP381,-0.8446,-0.2312
GP389,-0.8446,-0.415
GP396,-0.8446,-0.5989
GP404,-0.8446,-0.7827
GP411,-0.8446,-0.9665
GP418,-0.8446,-1.1503
GP425,-0.8446,-1.3341
GP43,-0.8446,6.9376
GP433,-0.8446,-1.5179
GP440,-0.8446,-1.7017
GP448,-0.8446,-1.8856
GP455,-0.8446,-2.0694
GP52,-0.8446,6.7538
GP60,-0.8446,6.57
GP69,-0.8446,6.3862
GP78,-0.8446,6.2023
GP87,-0.8446,6.0185
GP9,-0.8446,7.6729
GP96,-0.8446,5.8347
GY105,-0.6608,5.6509
GY114,-0.6608,5.4671
GY122,-0.6608,5.2833
GY131,-0.6608,5.0994
GY140,-0.6608,4.9156
GY149,-0.6608,4.7318
GY158,-0.6608,4.548
GY16,-0.6608,7.4891
GY167,-0.6608,4.3642
GY176,-0.6608,4.1804
GY184,-0.6608,3.9966
GY192,-0.6608,3.8127
GY2,-0.6608,7.8567
GY200,-0.6608,3.6289
GY209,-0.6608,3.4451
GY218,-0.6608,3.2613
GY227,-0.6608,3.0775
GY236,-0.6608,2.8937
GY244,-0.6608,2.7098
GY25,-0.6608,7.3052
GY253,-0.6608,2.526
GY262,-0.6608,2.3422
GY271,-0.6608,2.1584
GY280,-0.6608,1.9746
GY289,-0.6608,1.7908
GY297,-0.6608,1.6069
GY306,-0.6608,1.4231
GY314,-0.6608,1.2393
GY324,-0.6608,1.0555
GY332,-0.6608,0.8717
GY34,-0.6608,7.1214
GY342,-0.6608,0.6879
GY350,-0.6608,0.504
GY360,-0.6608,0.3202
GY367,-0.6608,0.1364
GY374,-0.6608,-0.0474
GY381,-0.6608,-0.2312
GY389,-0.6608,-0.415
GY396,-0.6608,-0.5989
GY404,-0.6608,-0.7827
GY411,-0.6608,-0.9665
GY418,-0.6608,-1.1503
GY425,-0.6608,-1.3341
GY43,-0.6608,6.9376
GY433,-0.6608,-1.5179
GY440,-0.6608,-1.7017
GY448,-0.6608,-1.8856
GY455,-0.6608,-2.0694
GY52,-0.6608,6.7538
GY60,-0.6608,6.57
GY69,-0.6608,6.3862
GY78,-0.6608,6.2023
GY87,-0.6608,6.0185
GY9,-0.6608,7.6729
GY96,-0.6608,5.8347
HG105,-0.477,5.6509
HG114,-0.477,5.4671
HG122,-0.477,5.2833
HG131,-0.477,5.0994
HG140,-0.477,4.9156
HG149,-0.477,4.7318
HG158,-0.477,4.548
HG16,-0.477,7.4891
HG167,-0.477,4.3642
HG176,-0.477,4.1804
HG184,-0.477,3.9966
HG192,-0.477,3.8127
HG2,-0.477,7.8567
HG200,-0.477,3.6289
HG209,-0.477,3.4451
HG218,-0.477,3.2613
HG227,-0.477,3.0775
HG236,-0.477,2.8937
HG244,-0.477,2.7098
HG25,-0.477,7.3052
HG253,-0.477,2.526
HG262,-0.477,2.3422
HG271,-0.477,2.1584
HG289,-0.477,1.7908
HG297,-0.477,1.6069
HG306,-0.477,1.4231
HG314,-0.477,1.2393
HG324,-0.477,1.0555
HG332,-0.477,0.8717
HG34,-0.477,7.1214
HG342,-0.477,0.6879
HG350,-0.477,0.504
HG360,-0.477,0.3202
HG367,-0.477,0.1364
HG374,-0.477,-0.0474
HG381,-0.477,-0.2312
HG389,-0.477,-0.415
HG396,-0.477,-0.5989
HG404,-0.477,-0.7827
HG411,-0.477,-0.9665
HG418,-0.477,-1.1503
HG43,-0.477,6.9376
HG433,-0.477,-1.5179
HG440,-0.477,-1.7017
HG448,-0.477,-1.8856
HG455,-0.477,-2.0694
HG60,-0.477,6.57
HG69,-0.477,6.3862
HG78,-0.477,6.2023
HG87,-0.477,6.0185
HG9,-0.477,7.6729
HG96,-0.477,5.8347
HM105,-0.2932,5.6509
HM114,-0.2932,5.4671
HM122,-0.2932,5.2833
HM131,-0.2932,5.0994
HM140,-0.2932,4.9156
HM149,-0.2932,4.7318
HM158,-0.2932,4.548
HM16,-0.2932,7.4891
HM167,-0.2932,4.3642
HM176,-0.2932,4.1804
HM184,-0.2932,3.9966
HM192,-0.2932,3.8127
HM2,-0.2932,7.8567
HM200,-0.2932,3.6289
HM209,-0.2932,3.4451
HM218,-0.2932,3.2613
HM227,-0.2932,3.0775
HM236,-0.2932,2.8937
HM244,-0.2932,2.7098
HM25,-0.2932,7.3052
HM253,-0.2932,2.526
HM262,-0.2932,2.3422
HM271,-0.2932,2.1584
HM280,-0.2932,1.9746
HM289,-0.2932,1.7908
HM297,-0.2932,1.6069
HM306,-0.2932,1.4231
HM314,-0.2932,1.2393
HM324,-0.2932,1.0555
HM332,-0.2932,0.8717
HM34,-0.2932,7.1214
HM342,-0.2932,0.6879
HM350,-0.2932,0.504
HM360,-0.2932,0.3202
HM367,-0.2932,0.1364
HM374,-0.2932,-0.0474
HM381,-0.2932,-0.2312
HM389,-0.2932,-0.415
HM396,-0.2932,-0.5989
HM404,-0.2932,-0.7827
HM411,-0.2932,-0.9665
HM418,-0.2932,-1.1503
HM425,-0.2932,-1.3341
HM43,-0.2932,6.9376
HM433,-0.2932,-1.5179
HM440,-0.2932,-1.7017
HM448,-0.2932,-1.8856
HM455,-0.2932,-2.0694
HM52,-0.2932,6.7538
HM60,-0.2932,6.57
HM69,-0.2932,6.3862
HM78,-0.2932,6.2023
HM87,-0.2932,6.0185
HM9,-0.2932,7.6729
HM96,-0.2932,5.8347
HU105,-0.1093,5.6509
HU114,-0.1093,5.4671
HU122,-0.1093,5.2833
HU131,-0.1093,5.0994
HU140,-0.1093,4.9156
HU149,-0.1093,4.7318
HU158,-0.1093,4.548
HU16,-0.1093,7.4891
HU167,-0.1093,4.3642
HU176,-0.1093,4.1804
HU184,-0.1093,3.9966
HU192,-0.1093,3.8127
HU2,-0.1093,7.8567
HU200,-0.1093,3.6289
HU209,-0.1093,3.4451
HU218,-0.1093,3.2613
HU227,-0.1093,3.0775
HU236,-0.1093,2.8937
HU244,-0.1093,2.7098
HU25,-0.1093,7.3052
HU253,-0.1093,2.526
HU262,-0.1093,2.3422
HU271,-0.1093,2.1584
HU280,-0.1093,1.9746
HU289,-0.1093,1.7908
HU297,-0.1093,1.6069
HU306,-0.1093,1.4231
HU314,-0.1093,1.2393
HU324,-0.1093,1.0555
HU332,-0.1093,0.8717
HU34,-0.1093,7.1214
HU342,-0.1093,0.6879
HU350,-0.1093,0.504
HU360,-0.1093,0.3202
HU367,-0.1093,0.1364
HU374,-0.1093,-0.0474
HU381,-0.1093,-0.2312
HU389,-0.1093,-0.415
HU396,-0.1093,-0.5989
HU404,-0.1093,-0.7827
HU411,-0.1093,-0.9665
HU418,-0.1093,-1.1503
HU425,-0.1093,-1.3341
HU43,-0.1093,6.9376
HU433,-0.1093,-1.5179
HU440,-0.1093,-1.7017
HU448,-0.1093,-1.8856
HU455,-0.1093,-2.0694
HU52,-0.1093,6.7538
HU60,-0.1093,6.57
HU69,-0.1093,6.3862
HU78,-0.1093,6.2023
HU87,-0.1093,6.0185
HU9,-0.1093,7.6729
HU96,-0.1093,5.8347
JC105,0.0745,5.6509
JC114,0.0745,5.4671
JC122,0.0745,5.2833
JC131,0.0745,5.0994
JC140,0.0745,4.9156
JC149,0.0745,4.7318
JC158,0.0745,4.548
JC16,0.0745,7.4891
JC167,0.0745,4.3642
JC176,0.0745,4.1804
JC184,0.0745,3.9966
JC192,0.0745,3.8127
JC2,0.0745,7.8567
JC200,0.0745,3.6289
JC209,0.0745,3.4451
JC218,0.0745,3.2613
JC227,0.0745,3.0775
JC236,0.0745,2.8937
JC244,0.0745,2.7098
JC25,0.0745,7.3052
JC253,0.0745,2.526
JC262,0.0745,2.3422
JC271,0.0745,2.1584
JC280,0.0745,1.9746
JC289,0.0745,1.7908
JC297,0.0745,1.6069
JC306,0.0745,1.4231
JC314,0.0745,1.2393
JC324,0.0745,1.0555
JC332,0.0745,0.8717
JC34,0.0745,7.1214
JC342,0.0745,0.6879
JC350,0.0745,0.504
JC360,0.0745,0.3202
JC367,0.0745,0.1364
JC374,0.0745,-0.0474
JC381,0.0745,-0.2312
JC389,0.0745,-0.415
JC396,0.0745,-0.5989
JC404,0.0745,-0.7827
JC411,0.0745,-0.9665
JC418,0.0745,-1.1503
JC425,0.0745,-1.3341
JC43,0.0745,6.9376
JC433,0.0745,-1.5179
JC440,0.0745,-1.7017
JC448,0.0745,-1.8856
JC455,0.0745,-2.0694
JC52,0.0745,6.7538
JC60,0.0745,6.57
JC69,0.0745,6.3862
JC78,0.0745,6.2023
JC87,0.0745,6.0185
JC9,0.0745,7.6729
JC96,0.0745,5.8347
JJ105,0.2583,5.6509
JJ114,0.2583,5.4671
JJ122,0.2583,5.2833
JJ131,0.2583,5.0994
JJ140,0.2583,4.9156
JJ149,0.2583,4.7318
JJ158,0.2583,4.548
JJ16,0.2583,7.4891
JJ167,0.2583,4.3642
JJ176,0.2583,4.1804
JJ184,0.2583,3.9966
JJ192,0.2583,3.8127
JJ2,0.2583,7.8567
JJ200,0.2583,3.6289
JJ209,0.2583,3.4451
JJ218,0.2583,3.2613
JJ227,0.2583,3.0775
JJ236,0.2583,2.8937
JJ244,0.2583,2.7098
JJ25,0.2583,7.3052
JJ253,0.2583,2.526
JJ262,0.2583,2.3422
JJ271,0.2583,2.1584
JJ280,0.2583,1.9746
JJ289,0.2583,1.7908
JJ297,0.2583,1.6069
JJ306,0.2583,1.4231
JJ314,0.2583,1.2393
JJ324,0.2583,1.0555
JJ332,0.2583,0.8717
JJ34,0.2583,7.1214
JJ342,0.2583,0.6879
JJ350,0.2583,0.504
JJ360,0.2583,0.3202
JJ367,0.2583,0.1364
JJ374,0.2583,-0.0474
JJ381,0.2583,-0.2312
JJ389,0.2583,-0.415
JJ396,0.2583,-0.5989
JJ404,0.2583,-0.7827
JJ411,0.2583,-0.9665
JJ418,0.2583,-1.1503
JJ425,0.2583,-1.3341
JJ43,0.2583,6.9376
JJ433,0.2583,-1.5179
JJ440,0.2583,-1.7017
JJ448,0.2583,-1.8856
JJ455,0.2583,-2.0694
JJ52,0.2583,6.7538
JJ60,0.2583,6.57
JJ69,0.2583,6.3862
JJ78,0.2583,6.2023
JJ87,0.2583,6.0185
JJ9,0.2583,7.6729
JJ96,0.2583,5.8347
JM105,0.4421,5.6509
JM114,0.4421,5.4671
JM122,0.4421,5.2833
JM131,0.4421,5.0994
JM140,0.4421,4.9156
JM149,0.4421,4.7318
JM158,0.4421,4.548
JM16,0.4421,7.4891
JM167,0.4421,4.3642
JM176,0.4421,4.1804
JM184,0.4421,3.9966
JM192,0.4421,3.8127
JM2,0.4421,7.8567
JM200,0.4421,3.6289
JM209,0.4421,3.4451
JM218,0.4421,3.2613
JM227,0.4421,3.0775
JM236,0.4421,2.8937
JM244,0.4421,2.7098
JM25,0.4421,7.3052
JM253,0.4421,2.526
JM262,0.4421,2.3422
JM271,0.4421,2.1584
JM280,0.4421,1.9746
JM289,0.4421,1.7908
JM297,0.4421,1.6069
JM306,0.4421,1.4231
JM314,0.4421,1.2393
JM324,0.4421,1.0555
JM332,0.4421,0.8717
JM34,0.4421,7.1214
JM342,0.4421,0.6879
JM350,0.4421,0.504
JM360,0.4421,0.3202
JM367,0.4421,0.1364
JM374,0.4421,-0.0474
JM381,0.4421,-0.2312
JM389,0.4421,-0.415
JM396,0.4421,-0.5989
JM404,0.4421,-0.7827
JM411,0.4421,-0.9665
JM418,0.4421,-1.1503
JM425,0.4421,-1.3341
JM43,0.4421,6.9376
JM433,0.4421,-1.5179
JM440,0.4421,-1.7017
JM448,0.4421,-1.8856
JM455,0.4421,-2.0694
JM52,0.4421,6.7538
JM60,0.4421,6.57
JM69,0.4421,6.3862
JM78,0.4421,6.2023
JM87,0.4421,6.0185
JM9,0.4421,7.6729
JM96,0.4421,5.8347
JP105,0.6259,5.6509
JP114,0.6259,5.4671
JP122,0.6259,5.2833
JP131,0.6259,5.0994
JP140,0.6259,4.9156
JP149,0.6259,4.7318
JP158,0.6259,4.548
JP16,0.6259,7.4891
JP167,0.6259,4.3642
JP176,0.6259,4.1804
JP184,0.6259,3.9966
JP192,0.6259,3.8127
JP2,0.6259,7.8567
JP200,0.6259,3.6289
JP209,0.6259,3.4451
JP218,0.6259,3.2613
JP227,0.6259,3.0775
JP236,0.6259,2.8937
JP244,0.6259,2.7098
JP25,0.6259,7.3052
JP253,0.6259,2.526
JP262,0.6259,2.3422
JP271,0.6259,2.1584
JP280,0.6259,1.9746
JP289,0.6259,1.7908
JP297,0.6259,1.6069
JP306,0.6259,1.4231
JP314,0.6259,1.2393
JP324,0.6259,1.0555
JP332,0.6259,0.8717
JP34,0.6259,7.1214
JP342,0.6259,0.6879
JP350,0.6259,0.504
JP360,0.6259,0.3202
JP367,0.6259,0.1364
JP374,0.6259,-0.0474
JP381,0.6259,-0.2312
JP389,0.6259,-0.415
JP396,0.6259,-0.5989
JP404,0.6259,-0.7827
JP411,0.6259,-0.9665
JP418,0.6259,-1.1503
JP425,0.6259,-1.3341
JP43,0.6259,6.9376
JP433,0.6259,-1.5179
JP440,0.6259,-1.7017
JP448,0.6259,-1.8856
JP455,0.6259,-2.0694
JP52,0.6259,6.7538
JP60,0.6259,6.57
JP69,0.6259,6.3862
JP78,0.6259,6.2023
JP87,0.6259,6.0185
JP9,0.6259,7.6729
JP96,0.6259,5.8347
JT105,0.8097,5.6509
JT114,0.8097,5.4671
JT122,0.8097,5.2833
JT131,0.8097,5.0994
JT140,0.8097,4.9156
JT149,0.8097,4.7318
JT158,0.8097,4.548
JT16,0.8097,7.4891
JT167,0.8097,4.3642
JT176,0.8097,4.1804
JT184,0.8097,3.9966
JT192,0.8097,3.8127
JT2,0.8097,7.8567
JT200,0.8097,3.6289
JT209,0.8097,3.4451
JT218,0.8097,3.2613
JT227,0.8097,3.0775
JT236,0.8097,2.8937
JT244,0.8097,2.7098
JT25,0.8097,7.3052
JT253,0.8097,2.526
JT262,0.8097,2.3422
JT271,0.8097,2.1584
JT280,0.8097,1.9746
JT289,0.8097,1.7908
JT297,0.8097,1.6069
JT306,0.8097,1.4231
JT314,0.8097,1.2393
JT324,0.8097,1.0555
JT332,0.8097,0.8717
JT34,0.8097,7.1214
JT342,0.8097,0.6879
JT350,0.8097,0.504
JT360,0.8097,0.3202
JT367,0.8097,0.1364
JT374,0.8097,-0.0474
JT381,0.8097,-0.2312
JT389,0.8097,-0.415
JT396,0.8097,-0.5989
JT404,0.8097,-0.7827
JT411,0.8097,-0.9665
JT418,0.8097,-1.1503
JT425,0.8097,-1.3341
JT43,0.8097,6.9376
JT433,0.8097,-1.5179
JT440,0.8097,-1.7017
JT448,0.8097,-1.8856
JT455,0.8097,-2.0694
JT52,0.8097,6.7538
JT60,0.8097,6.57
JT69,0.8097,6.3862
JT78,0.8097,6.2023
JT87,0.8097,6.0185
JT9,0.8097,7.6729
JT96,0.8097,5.8347
JV105,0.9936,5.6509
JV114,0.9936,5.4671
JV122,0.9936,5.2833
JV131,0.9936,5.0994
JV140,0.9936,4.9156
JV158,0.9936,4.548
JV16,0.9936,7.4891
JV167,0.9936,4.3642
JV176,0.9936,4.1804
JV184,0.9936,3.9966
JV192,0.9936,3.8127
JV2,0.9936,7.8567
JV200,0.9936,3.6289
JV209,0.9936,3.4451
JV218,0.9936,3.2613
JV227,0.9936,3.0775
JV236,0.9936,2.8937
JV244,0.9936,2.7098
JV25,0.9936,7.3052
JV253,0.9936,2.526
JV262,0.9936,2.3422
JV271,0.9936,2.1584
JV280,0.9936,1.9746
JV289,0.9936,1.7908
JV297,0.9936,1.6069
JV306,0.9936,1.4231
JV314,0.9936,1.2393
JV324,0.9936,1.0555
JV332,0.9936,0.8717
JV34,0.9936,7.1214
JV342,0.9936,0.6879
JV350,0.9936,0.504
JV367,0.9936,0.1364
JV374,0.9936,-0.0474
JV381,0.9936,-0.2312
JV389,0.9936,-0.415
JV396,0.9936,-0.5989
JV404,0.9936,-0.7827
JV411,0.9936,-0.9665
JV418,0.9936,-1.1503
JV425,0.9936,-1.3341
JV43,0.9936,6.9376
JV433,0.9936,-1.5179
JV440,0.9936,-1.7017
JV448,0.9936,-1.8856
JV455,0.9936,-2.0694
JV52,0.9936,6.7538
JV60,0.9936,6.57
JV69,0.9936,6.3862
JV78,0.9936,6.2023
JV87,0.9936,6.0185
JV9,0.9936,7.6729
JV96,0.9936,5.8347
JY105,1.1774,5.6509
JY114,1.1774,5.4671
JY122,1.1774,5.2833
JY131,1.1774,5.0994
JY140,1.1774,4.9156
JY149,1.1774,4.7318
JY158,1.1774,4.548
JY16,1.1774,7.4891
JY167,1.1774,4.3642
JY176,1.1774,4.1804
JY184,1.1774,3.9966
JY192,1.1774,3.8127
JY2,1.1774,7.8567
JY200,1.1774,3.6289
JY209,1.1774,3.4451
JY218,1.1774,3.2613
JY227,1.1774,3.0775
JY236,1.1774,2.8937
JY244,1.1774,2.7098
JY25,1.1774,7.3052
JY253,1.1774,2.526
JY262,1.1774,2.3422
JY271,1.1774,2.1584
JY280,1.1774,1.9746
JY289,1.1774,1.7908
JY297,1.1774,1.6069
JY306,1.1774,1.4231
JY314,1.1774,1.2393
JY324,1.1774,1.0555
JY332,1.1774,0.8717
JY34,1.1774,7.1214
JY342,1.1774,0.6879
JY350,1.1774,0.504
JY360,1.1774,0.3202
JY367,1.1774,0.1364
JY374,1.1774,-0.0474
JY381,1.1774,-0.2312
JY389,1.1774,-0.415
JY396,1.1774,-0.5989
JY404,1.1774,-0.7827
JY411,1.1774,-0.9665
JY418,1.1774,-1.1503
JY425,1.1774,-1.3341
JY43,1.1774,6.9376
JY433,1.1774,-1.5179
JY440,1.1774,-1.7017
JY448,1.1774,-1.8856
JY455,1.1774,-2.0694
JY52,1.1774,6.7538
JY60,1.1774,6.57
JY69,1.1774,6.3862
JY78,1.1774,6.2023
JY87,1.1774,6.0185
JY9,1.1774,7.6729
JY96,1.1774,5.8347
KB105,1.3612,5.6509
KB114,1.3612,5.4671
KB122,1.3612,5.2833
KB131,1.3612,5.0994
KB140,1.3612,4.9156
KB149,1.3612,4.7318
KB158,1.3612,4.548
KB16,1.3612,7.4891
KB167,1.3612,4.3642
KB176,1.3612,4.1804
KB184,1.3612,3.9966
KB192,1.3612,3.8127
KB2,1.3612,7.8567
KB200,1.3612,3.6289
KB209,1.3612,3.4451
KB218,1.3612,3.2613
KB227,1.3612,3.0775
KB236,1.3612,2.8937
KB244,1.3612,2.7098
KB25,1.3612,7.3052
KB253,1.3612,2.526
KB262,1.3612,2.3422
KB271,1.3612,2.1584
KB280,1.3612,1.9746
KB289,1.3612,1.7908
KB297,1.3612,1.6069
KB306,1.3612,1.4231
KB314,1.3612,1.2393
KB324,1.3612,1.0555
KB332,1.3612,0.8717
KB34,1.3612,7.1214
KB342,1.3612,0.6879
KB350,1.3612,0.504
KB360,1.3612,0.3202
KB367,1.3612,0.1364
KB374,1.3612,-0.0474
KB381,1.3612,-0.2312
KB389,1.3612,-0.415
KB396,1.3612,-0.5989
KB404,1.3612,-0.7827
KB411,1.3612,-0.9665
KB418,1.3612,-1.1503
KB425,1.3612,-1.3341
KB43,1.3612,6.9376
KB433,1.3612,-1.5179
KB440,1.3612,-1.7017
KB448,1.3612,-1.8856
KB455,1.3612,-2.0694
KB52,1.3612,6.7538
KB60,1.3612,6.57
KB69,1.3612,6.3862
KB78,1.3612,6.2023
KB87,1.3612,6.0185
KB9,1.3612,7.6729
KB96,1.3612,5.8347
KD105,1.545,5.6509
KD114,1.545,5.4671
KD122,1.545,5.2833
KD131,1.545,5.0994
KD140,1.545,4.9156
KD149,1.545,4.7318
KD158,1.545,4.548
KD16,1.545,7.4891
KD167,1.545,4.3642
