-3693.748,-506.942,CG392,0.0114499
-3693.748,-690.758,CG399,0.0112328
-3693.748,-874.574,CG408,0.0109461
-3693.748,-1058.39,CG415,0.010577
-3693.748,-1242.206,CG421,0.0102316
-3693.748,-1426.022,CG428,0.0098508
-3693.748,-1609.838,CG436,0.0094022
-3693.748,-1793.654,CG444,0.0088283
-3693.748,-1977.47,CG452,0.0083466
-3693.748,-2161.286,CG459,0.0076812
-3509.932,7948.594,CN1,0.0062374
-3509.932,7764.778,CN6,0.0069042
-3509.932,7580.962,CN12,0.0073928
-3509.932,7397.146,CN21,0.0079665
-3509.932,7213.33,CN29,0.008387
-3509.932,7029.514,CN39,0.0087328
-3509.932,6845.698,CN47,0.0090458
-3509.932,6661.882,CN57,0.0094473
-3509.932,6478.066,CN64,0.0097618
-3509.932,6294.25,CN74,0.0099679
-3509.932,6110.434,CN82,0.0102136
-3509.932,5926.618,CN92,0.0105808
-3509.932,5742.802,CN100,0.0108747
-3509.932,5558.986,CN110,0.0110674
-3509.932,5375.17,CN118,0.011305
-3509.932,5191.354,CN127,0.0116582
-3509.932,5007.538,CN135,0.0119098
-3509.932,4823.722,CN145,0.0120505
-3509.932,4639.906,CN153,0.0121919
-3509.932,4456.09,CN163,0.0124515
-3509.932,4272.274,CN171,0.0125895
-3509.932,4088.458,CN181,0.0125976
-3509.932,3904.642,CN188,0.0126829
-3509.932,3720.826,CN196,0.0128262
-3509.932,3537.01,CN204,0.0128192
-3509.932,3353.194,CN214,0.0126463
-3509.932,3169.378,CN222,0.0126793
-3509.932,2985.562,CN231,0.0127748
-3509.932,2801.746,CN240,0.0127296
-3509.932,2617.93,CN248,0.012519
-3509.932,2434.114,CN257,0.0124288
-3509.932,2250.298,CN266,0.0124806
-3509.932,2066.482,CN275,0.0124245
-3509.932,1882.666,CN284,0.0122985
-3509.932,1698.85,CN293,0.0122876
-3509.932,1515.034,CN302,0.0124439
-3509.932,1331.218,CN310,0.0124654
-3509.932,1147.402,CN319,0.0123781
-3509.932,963.586,CN328,0.0124127
-3509.932,779.77,CN337,0.0125023
-3509.932,595.954,CN346,0.0125111
-3509.932,412.138,CN355,0.0123726
-3509.932,228.322,CN364,0.0123468
-3509.932,44.506,CN371,0.012344
-3509.932,-139.31,CN378,0.012226
-3509.932,-323.126,CN384,0.0119841
-3509.932,-506.942,CN392,0.0117943
-3509.932,-690.758,CN399,0.0116321
-3509.932,-874.574,CN408,0.0113299
-3509.932,-1058.39,CN415,0.0108657
-3509.932,-1242.206,CN421,0.0105175
-3509.932,-1426.022,CN428,0.0101575
-3509.932,-1609.838,CN436,0.0096742
-3509.932,-1793.654,CN444,0.0090383
-3509.932,-1977.47,CN452,0.0085168
-3509.932,-2161.286,CN459,0.0078582
-3326.116,7948.594,CW1,0.0063258
-3326.116,7764.778,CW6,0.0070476
-3326.116,7580.962,CW12,0.0076051
-3326.116,7397.146,CW21,0.0080505
-3326.116,7213.33,CW29,0.0084264
-3326.116,7029.514,CW39,0.0089125
-3326.116,6845.698,CW47,0.0092961
-3326.116,6661.882,CW57,0.0095508
-3326.116,6478.066,CW64,0.0098127
-3326.116,6294.25,CW74,0.0101854
-3326.116,6110.434,CW82,0.0104836
-3326.116,5926.618,CW92,0.0107292
-3326.116,5742.802,CW100,0.0109816
-3326.116,5558.986,CW110,0.0113626
-3326.116,5375.17,CW118,0.0116618
-3326.116,5191.354,CW127,0.0119165
-3326.116,5007.538,CW135,0.0121582
-3326.116,4823.722,CW145,0.0124458
-3326.116,4639.906,CW153,0.0126574
-3326.116,4456.09,CW163,0.0127913
-3326.116,4272.274,CW171,0.0129131
-3326.116,4088.458,CW181,0.0130665
-3326.116,3904.642,CW188,0.0131623
-3326.116,3720.826,CW196,0.013204
-3326.116,3537.01,CW204,0.0131897
-3326.116,3353.194,CW214,0.0131006
-3326.116,3169.378,CW222,0.0131623
-3326.116,2985.562,CW231,0.0131261
-3326.116,2801.746,CW240,0.0130618
-3326.116,2617.93,CW248,0.0129677
-3326.116,2434.114,CW257,0.0128455
-3326.116,2250.298,CW266,0.0126785
-3326.116,2066.482,CW275,0.0126172
-3326.116,1882.666,CW284,0.0126859
-3326.116,1698.85,CW293,0.0126914
-3326.116,1515.034,CW302,0.0126675
-3326.116,1331.218,CW310,0.0127
-3326.116,1147.402,CW319,0.0127903
-3326.116,963.586,CW328,0.0128314
-3326.116,779.77,CW337,0.0128014
-3326.116,595.954,CW346,0.0128078
-3326.116,412.138,CW355,0.0128252
-3326.116,228.322,CW364,0.012778
-3326.116,44.506,CW371,0.0126577
-3326.116,-139.31,CW378,0.0125524
-3326.116,-323.126,CW384,0.0124288
-3326.116,-506.942,CW392,0.0122479
-3326.116,-690.758,CW399,0.0119639
-3326.116,-874.574,CW408,0.0116693
-3326.116,-1058.39,CW415,0.0112915
-3326.116,-1242.206,CW421,0.0108634
-3326.116,-1426.022,CW428,0.0103347
-3326.116,-1609.838,CW436,0.0099023
-3326.116,-1793.654,CW444,0.0093944
-3326.116,-1977.47,CW452,0.0088055
-3326.116,-2161.286,CW459,0.0080174
-3142.3,7948.594,DE1,0.0063688
-3142.3,7764.778,DE6,0.0071296
-3142.3,7580.962,DE12,0.0076923
-3142.3,7397.146,DE21,0.0081312
-3142.3,7213.33,DE29,0.0084958
-3142.3,7029.514,DE39,0.0089909
-3142.3,6845.698,DE47,0.0093808
-3142.3,6661.882,DE57,0.0096246
-3142.3,6478.066,DE64,0.0099198
-3142.3,6294.25,DE74,0.0103087
-3142.3,6110.434,DE82,0.010611
-3142.3,5926.618,DE92,0.0108472
-3142.3,5742.802,DE100,0.0111104
-3142.3,5558.986,DE110,0.0115057
-3142.3,5375.17,DE118,0.0118413
-3142.3,5191.354,DE127,0.0120949
-3142.3,5007.538,DE135,0.0123559
-3142.3,4823.722,DE145,0.012736
-3142.3,4639.906,DE153,0.0129752
-3142.3,4456.09,DE163,0.0130778
-3142.3,4272.274,DE171,0.0131811
-3142.3,4088.458,DE181,0.0133903
-3142.3,3904.642,DE188,0.0134972
-3142.3,3720.826,DE196,0.0134987
-3142.3,3537.01,DE204,0.0134786
-3142.3,3353.194,DE214,0.013439
-3142.3,3169.378,DE222,0.0135032
-3142.3,2985.562,DE231,0.0134053
-3142.3,2801.746,DE240,0.0133081
-3142.3,2617.93,DE248,0.0132523
-3142.3,2434.114,DE257,0.0131069
-3142.3,2250.298,DE266,0.0128701
-3142.3,2066.482,DE275,0.0128151
-3142.3,1882.666,DE284,0.0129198
-3142.3,1698.85,DE293,0.0129288
-3142.3,1515.034,DE302,0.0128607
-3142.3,1331.218,DE310,0.0129237
-3142.3,1147.402,DE319,0.0130759
-3142.3,963.586,DE328,0.0131243
-3142.3,779.77,DE337,0.0130626
-3142.3,595.954,DE346,0.0130901
-3142.3,412.138,DE355,0.0131462
-3142.3,228.322,DE364,0.0131062
-3142.3,44.506,DE371,0.0129367
-3142.3,-139.31,DE378,0.0128237
-3142.3,-323.126,DE384,0.0127593
-3142.3,-506.942,DE392,0.0125718
-3142.3,-690.758,DE399,0.0122397
-3142.3,-874.574,DE408,0.0119264
-3142.3,-1058.39,DE415,0.0115955
-3142.3,-1242.206,DE421,0.0111199
-3142.3,-1426.022,DE428,0.0105351
-3142.3,-1609.838,DE436,0.0100632
-3142.3,-1793.654,DE444,0.009571
-3142.3,-1977.47,DE452,0.0089698
-3142.3,-2161.286,DE459,0.0081397
-2958.484,7948.594,DK1,0.0064469
-2958.484,7764.778,DK6,0.0071194
-2958.484,7580.962,DK12,0.0076098
-2958.484,7397.146,DK21,0.0081752
-2958.484,7213.33,DK29,0.0085923
-2958.484,7029.514,DK39,0.0089767
-2958.484,6845.698,DK47,0.009287
-2958.484,6661.882,DK57,0.0097024
-2958.484,6478.066,DK64,0.010035
-2958.484,6294.25,DK74,0.0102753
-2958.484,6110.434,DK82,0.0105453
-2958.484,5926.618,DK92,0.0109381
-2958.484,5742.802,DK100,0.0112808
-2958.484,5558.986,DK110,0.0115122
-2958.484,5375.17,DK118,0.0118119
-2958.484,5191.354,DK127,0.0122074
-2958.484,5007.538,DK135,0.0125652
-2958.484,4823.722,DK145,0.0129206
-2958.484,4639.906,DK153,0.013142
